# foot :: Right:0,Left:1
# position :: 'A':1, 'M':2, 'GK':3, 'D':4
id,name,rating,position,height,foot,rare,pace,shooting,passing,dribbling,defending,heading,diving,handling,kicking,reflexes,speed,positioning
182440,RobbieKruse,66,A,181,Right,1,83,65,47,69,42,61,,,,,,
182482,GarryHunter,57,M,183,Right,0,66,48,55,54,53,51,,,,,,
182483,DannyCarlton,59,A,180,Right,0,66,55,38,52,48,71,,,,,,
182493,DiegoGodín,80,D,185,Right,1,66,51,66,62,79,81,,,,,,
182495,MartínCáceres,78,D,182,Right,0,79,56,72,65,77,83,,,,,,
182504,NanaAttakora,63,D,185,Right,1,76,36,48,56,68,67,,,,,,
182505,ManuelHartmann,63,M,188,Right,0,59,56,54,58,67,69,,,,,,
182520,MartinMännel,68,GK,184,Right,0,,,,,,,68,67,64,71,65,66
182521,ToniKroos,81,M,182,Right,1,59,79,84,78,62,54,,,,,,
182612,DaveWinfield,57,D,191,Right,0,40,26,26,25,66,65,,,,,,
182617,DannyHylton,58,A,183,Right,0,72,53,48,58,55,64,,,,,,
182619,FerrydeRegt,62,D,190,Right,0,36,32,56,59,65,64,,,,,,
182621,DanielGordon,65,M,194,Right,1,48,53,59,58,70,68,,,,,,
182627,KamelGhilas,67,A,177,Right,0,72,68,63,75,45,52,,,,,,
182628,Rabiola,70,A,182,Right,0,74,65,63,68,53,74,,,,,,
182638,HugoMorais,66,M,184,Left,0,54,69,72,68,62,63,,,,,,
182665,JorgeZamogilny,69,M,181,Right,0,64,53,64,57,71,62,,,,,,
182677,FabianMüller,62,D,175,Right,1,78,52,60,66,63,59,,,,,,
182681,ColinDaniel,57,M,180,Left,1,85,36,58,57,47,42,,,,,,
182685,MaxPorter,56,M,178,Right,0,67,31,56,55,51,45,,,,,,
182688,ChrisWhelpdale,63,M,184,Right,0,72,48,59,60,64,59,,,,,,
182690,HamzaBencherif,59,M,175,Right,0,59,53,51,49,66,69,,,,,,
182691,MedyElito,58,M,180,Left,1,83,55,55,67,32,37,,,,,,
182694,JoeMattock,64,D,181,Left,0,69,45,57,54,63,62,,,,,,
182695,AlfiePotter,57,A,170,Right,0,72,42,51,59,46,50,,,,,,
182696,MichaelJohnson,74,M,183,Right,0,70,67,70,67,73,75,,,,,,
182713,MergimMavraj,69,D,189,Left,0,67,35,50,40,71,72,,,,,,
182728,JoshMcQuoid,64,A,176,Right,1,72,64,48,59,45,56,,,,,,
182729,LewisMontrose,60,M,183,Right,0,65,35,61,57,61,66,,,,,,
182740,DraganPaljić,64,D,174,Left,1,78,56,63,56,63,63,,,,,,
182741,MatthiasJaissle,72,D,186,Right,0,58,23,63,47,74,75,,,,,,
182743,ThorstenKirschbaum,68,GK,194,Left,0,,,,,,,70,67,74,70,60,62
182744,JoseHolebas,67,D,184,Left,1,88,62,55,68,70,69,,,,,,
182748,ChristianRibeiro,66,D,181,Right,0,75,42,60,61,67,66,,,,,,
182763,NikicaJelavić,76,A,187,Right,0,78,73,48,73,54,71,,,,,,
182765,BruceAbdoulaye,65,D,181,Left,0,63,27,46,36,68,76,,,,,,
182772,MickaëlPoté,64,A,180,Right,1,77,64,54,59,48,68,,,,,,
182821,FlorianBague,63,GK,181,Right,1,,,,,,,64,67,61,68,32,64
182822,AldoAngoula,64,D,184,Left,0,52,29,49,46,67,66,,,,,,
182836,AndyCarroll,81,A,191,Left,1,75,74,63,71,69,81,,,,,,
182837,KazengaLuaLua,69,A,180,Right,1,84,66,64,73,47,59,,,,,,
182844,RafałGrzyb,65,M,175,Right,0,70,50,66,57,62,60,,,,,,
182850,MichałZieliński,56,A,185,Right,1,78,60,48,62,33,52,,,,,,
182859,WalterGargano,78,M,168,Right,0,81,62,72,74,72,63,,,,,,
182860,ÁlvaroGonzález,74,M,176,Right,1,77,66,76,72,71,64,,,,,,
182861,IgnacioGonzález,72,M,180,Left,1,58,74,70,71,52,62,,,,,,
182862,MaximilianoPereira,78,D,173,Right,0,75,72,75,75,78,71,,,,,,
182866,PaulAlo'oEfoulou,71,A,176,Right,1,76,70,62,73,46,71,,,,,,
182879,BalázsDzsudzsák,81,M,179,Left,1,82,82,80,80,50,53,,,,,,
182882,CarlosAlbertoSánchez,73,M,182,Left,0,72,59,71,69,72,72,,,,,,
182883,KieranAgard,62,A,173,Right,1,82,55,40,67,44,59,,,,,,
182887,JamelSaihi,70,M,181,Right,0,58,50,59,50,69,64,,,,,,
182888,HåvardNordtveit,72,M,188,Right,0,66,55,70,68,73,72,,,,,,
18289,MagneHoseth,75,M,186,Left,0,67,75,79,78,61,39,,,,,,
182896,RobertoRosales,72,D,174,Right,1,81,62,73,74,68,68,,,,,,
182929,LuigiConsonni,63,M,183,Left,0,64,58,64,61,60,63,,,,,,
182930,AndreaGessa,61,M,175,Right,1,78,55,63,62,59,62,,,,,,
182944,NealBishop,60,M,183,Right,0,56,52,55,58,65,65,,,,,,
182945,MaxGradel,73,A,173,Right,1,92,68,56,77,55,46,,,,,,
182981,Adi,60,A,181,Right,0,67,60,46,66,36,60,,,,,,
182983,JustinPasfield,59,GK,189,Right,0,,,,,,,70,50,49,69,39,50
183025,MattSimon,64,A,188,Right,0,71,58,42,57,64,69,,,,,,
183043,WangYang,59,A,190,Right,0,66,58,59,66,52,61,,,,,,
183064,HeinrichSchmidtgal,66,D,174,Left,1,81,60,62,69,65,61,,,,,,
183068,ClaudioBeauvue,62,A,174,Right,1,80,57,54,57,48,59,,,,,,
183070,WolfgangHesl,72,GK,186,Right,1,,,,,,,73,69,71,73,54,72
183118,BenSigmund,60,D,180,Right,0,47,31,41,29,65,70,,,,,,
183125,TroyDeeney,63,A,180,Right,1,79,56,46,69,49,49,,,,,,
183129,CiaranClark,75,D,188,Left,0,71,60,56,60,76,78,,,,,,
183130,MarcAlbrighton,75,M,175,Right,0,85,70,70,82,47,45,,,,,,
183138,KrystianPearce,63,D,185,Right,1,80,26,38,45,65,67,,,,,,
183141,Oier,65,GK,190,Left,0,,,,,,,64,65,72,58,45,73
183143,AshleyGrimes,62,A,183,Right,1,75,60,51,61,42,58,,,,,,
183144,MarcLaird,61,M,183,Right,0,68,53,62,59,56,52,,,,,,
183145,ShaleumLogan,62,D,173,Right,1,78,52,62,60,59,54,,,,,,
183146,TomCraddock,57,A,180,Right,0,71,56,32,58,45,50,,,,,,
183147,SebHines,64,D,188,Right,0,72,24,49,49,65,73,,,,,,
183155,RomanProkoph,59,M,183,Right,1,80,56,53,61,40,48,,,,,,
183156,FabianBoll,69,M,193,Right,0,53,64,67,64,72,73,,,,,,
183160,Cris,69,M,178,Right,0,77,54,67,64,65,71,,,,,,
183170,EdoardoBraiati,61,M,177,Right,0,63,54,62,61,57,63,,,,,,
183177,LucasBarrios,83,A,187,Right,1,79,77,58,77,60,80,,,,,,
183187,ValentinStocker,75,M,179,Right,0,79,65,70,78,65,67,,,,,,
183188,MarcelloGazzola,66,D,184,Right,0,75,57,63,61,66,59,,,,,,
183197,BojanJorgacevic,72,GK,187,Right,1,,,,,,,74,73,68,71,65,72
183220,JanMorávek,73,M,180,Right,1,63,70,73,74,54,57,,,,,,
183224,LuísAguiar,77,M,182,Right,0,68,73,78,75,64,65,,,,,,
183228,BłażejAugustyn,71,D,191,Left,1,54,51,51,51,76,67,,,,,,
183249,RaúlBobadilla,74,A,180,Right,1,71,71,61,74,54,76,,,,,,
183251,StevenLang,60,M,176,Right,0,71,56,55,60,50,59,,,,,,
183256,HenriSaivet,73,A,175,Right,1,86,66,60,78,40,53,,,,,,
183277,EdenHazard,85,A,170,Right,1,90,78,76,90,53,62,,,,,,
183280,AdilRami,81,D,190,Right,1,54,55,67,62,84,75,,,,,,
183282,ChrisKamuleteMakiese,64,A,184,Right,1,76,59,48,62,49,66,,,,,,
183283,JérémyTaravel,68,D,188,Left,0,69,42,54,42,70,72,,,,,,
183284,AurélienChedjou,79,D,184,Right,1,64,61,63,55,81,80,,,,,,
183285,MamadouSakho,81,D,187,Left,1,74,37,65,56,80,84,,,,,,
183287,FabienLemoine,72,M,175,Right,1,63,54,73,69,70,67,,,,,,
183288,YohanBenalouane,69,D,185,Left,0,62,42,52,37,70,69,,,,,,
18330,JeffCunningham,63,A,173,Right,1,70,63,43,64,48,55,,,,,,
183308,William,70,A,183,Right,0,65,65,51,64,52,78,,,,,,
183311,SebastiaanvanderSman,61,GK,187,Right,1,,,,,,,62,67,69,55,58,58
183315,DavidGonzález,63,GK,194,Right,1,,,,,,,68,66,62,61,34,64
183322,FabioMorena,67,D,180,Right,0,54,46,59,49,69,73,,,,,,
183331,MarcusHolness,59,D,183,Right,0,45,17,27,23,64,71,,,,,,
183332,FinBartels,72,M,175,Right,0,80,60,70,72,53,59,,,,,,
183333,TorbenJoneleit,68,D,186,Left,0,58,32,57,42,71,70,,,,,,
183339,JoIngeBerget,74,M,184,Right,1,78,70,67,77,58,58,,,,,,
183342,BenjaminSchwarz,63,D,180,Left,0,67,37,57,56,63,64,,,,,,
183344,TimoGebhart,76,M,183,Right,0,77,69,74,81,67,68,,,,,,
183346,FabianFrei,66,M,181,Right,0,69,64,64,65,63,57,,,,,,
183354,Casado,69,D,173,Left,0,75,62,65,67,67,66,,,,,,
183356,ThomasAyasse,63,M,183,Right,0,70,44,60,54,65,64,,,,,,
183360,StevenMouyokolo,65,D,190,Right,0,74,37,49,26,70,71,,,,,,
183361,AnthonyWeber,66,D,190,Right,0,49,24,56,26,70,76,,,,,,
183362,MamadouBah,69,M,182,Left,0,73,59,63,64,70,69,,,,,,
183365,NicolòCherubin,65,D,188,Left,0,52,27,43,34,69,65,,,,,,
183366,JúlioCésar,70,D,173,Left,1,70,70,74,74,70,64,,,,,,
183368,GuillemBauzà,60,A,183,Right,0,59,58,57,66,50,63,,,,,,
183369,RémiFournier,63,D,190,Left,0,49,20,45,23,67,67,,,,,,
183379,Laionel,68,A,173,Right,0,78,68,60,70,39,46,,,,,,
183382,GeorgesMandjeck,68,M,183,Right,0,72,46,64,70,70,62,,,,,,
183385,AdlèneGuédioura,70,M,180,Right,0,74,60,62,71,74,72,,,,,,
183391,Guy-RollandNdyAssembe,70,GK,184,Right,0,,,,,,,75,69,63,74,67,68
183392,DavidPollet,62,A,188,Left,1,69,65,44,60,44,72,,,,,,
183393,KévinDupuis,67,A,188,Right,0,66,63,46,64,51,63,,,,,,
183394,MoussaSissoko,77,M,187,Right,1,86,75,73,75,83,74,,,,,,
183395,CheikhM'Bengué,74,D,183,Left,1,84,37,69,66,75,67,,,,,,
183400,IvanBenito,62,GK,184,Left,0,,,,,,,62,57,60,61,56,67
183407,SaschaKotysch,62,D,188,Right,0,66,41,53,46,66,65,,,,,,
183409,IsaacVorsah,77,D,192,Right,1,74,41,67,52,81,76,,,,,,
183410,SteevenLangil,70,A,178,Right,1,83,59,63,72,43,41,,,,,,
183412,ChristopherSchorch,67,D,190,Right,0,59,35,62,64,71,70,,,,,,
183418,FrancescoLunardini,63,M,172,Right,0,70,52,64,61,58,59,,,,,,
183422,JonathanHowson,70,M,180,Right,0,69,65,68,69,61,48,,,,,,
183423,RobertBayly,56,M,176,Right,0,55,56,50,50,56,56,,,,,,
183426,DanielSchwaab,74,D,186,Right,0,73,41,66,68,73,72,,,,,,
183427,FabianDelph,73,M,174,Left,1,86,74,72,77,60,61,,,,,,
183429,MarioBolatti,75,M,190,Right,0,64,66,75,67,77,74,,,,,,
183433,ReneHowe,58,A,183,Right,0,66,52,39,51,46,67,,,,,,
183436,Robson,71,D,186,Right,1,58,51,55,51,74,76,,,,,,
183437,MatteoRubin,71,D,184,Left,0,78,49,68,63,69,65,,,,,,
183442,JamesHenry,68,A,182,Right,0,76,65,73,66,44,52,,,,,,
183449,JoeJacobson,60,D,180,Left,0,73,26,53,60,64,66,,,,,,
183450,Apoño,75,M,173,Right,0,67,70,77,70,71,57,,,,,,
183451,LorisArnaud,62,A,182,Right,0,71,57,52,66,55,62,,,,,,
183457,DanielMárquez,67,A,184,Right,0,68,60,48,65,55,75,,,,,,
183460,DannyPhilliskirk,58,A,178,Right,0,73,55,45,61,41,59,,,,,,
183465,JackRodwell,76,M,188,Right,0,73,70,74,76,75,78,,,,,,
183466,KarlSheppard,60,A,182,Right,1,82,54,38,60,44,65,,,,,,
183468,AdnanHaidar,57,M,178,Right,0,67,48,55,68,59,47,,,,,,
183471,DarioVidosic,69,M,184,Left,1,82,61,65,71,54,56,,,,,,
183474,FredericLöhe,59,GK,193,Right,0,,,,,,,61,54,53,66,64,52
183477,MarekŠtěch,66,GK,186,Right,0,,,,,,,69,72,66,75,50,57
183479,KevinvanDiermen,62,D,186,Right,0,48,20,47,46,66,60,,,,,,
183480,JordanSpence,67,D,191,Right,0,69,40,56,60,67,68,,,,,,
183486,SébastienWüthrich,55,M,180,Left,0,66,44,54,55,52,53,,,,,,
183488,VincenzoRennella,65,A,188,Left,0,64,60,43,64,53,71,,,,,,
183490,JohannesvandenBergh,66,D,182,Left,0,76,46,61,62,68,66,,,,,,
183491,MathiasZankaJørgensen,73,D,191,Right,1,72,37,64,46,76,70,,,,,,
183497,OrestisKarnezis,64,GK,189,Right,1,,,,,,,66,59,61,66,45,66
183498,MarcoParolo,75,M,184,Right,0,76,64,75,73,72,67,,,,,,
183513,JensGrahl,64,GK,193,Right,1,,,,,,,69,62,58,66,51,57
183515,GavinHoyte,61,D,177,Right,1,78,30,46,52,62,62,,,,,,
183517,AbuOgogo,59,D,177,Right,0,74,41,55,57,64,65,,,,,,
183518,RuiFonte,66,A,183,Right,0,73,64,50,72,52,54,,,,,,
183519,NacerBarazite,73,M,186,Right,1,73,70,63,79,51,58,,,,,,
183520,FranMérida,74,M,173,Left,1,75,72,72,77,51,48,,,,,,
183524,ShaneLowry,65,D,185,Left,0,59,25,47,44,65,69,,,,,,
183526,NabilElZhar,70,M,171,Right,1,83,65,64,81,49,56,,,,,,
183527,JaySpearing,71,M,168,Right,0,70,62,69,68,68,74,,,,,,
183530,JimmySmith,63,M,184,Right,0,69,61,62,61,54,60,,,,,,
183540,BarryBannan,73,M,170,Left,1,80,72,80,76,46,53,,,,,,
183543,DannyEarls,60,D,175,Left,0,73,48,52,64,60,64,,,,,,
183544,GrahamBurke,62,A,180,Left,0,55,62,42,59,37,50,,,,,,
183545,ChrisHerd,64,M,173,Right,1,76,58,64,65,67,75,,,,,,
183546,JonathonHogg,64,M,170,Right,1,75,57,58,67,68,63,,,,,,
183549,ElliotParish,56,GK,188,Right,0,,,,,,,65,54,45,62,53,45
183552,LeonMcSweeney,60,M,185,Right,0,74,48,56,62,60,51,,,,,,
183553,PapeDaoudaM'Bow,64,D,190,Right,0,59,36,53,43,65,65,,,,,,
183555,SrdjanBaljak,70,A,179,Left,0,78,68,61,69,47,69,,,,,,
183556,NevenSubotić,82,D,193,Right,1,72,63,65,53,81,82,,,,,,
183559,KonstantinEngel,61,D,178,Right,0,62,44,57,64,61,65,,,,,,
183564,JordyBuijs,66,D,182,Right,0,55,61,60,58,68,65,,,,,,
183565,ArneFeick,63,D,180,Left,0,71,59,62,67,64,62,,,,,,
183568,SebastianLangkamp,67,D,190,Right,0,66,29,49,41,71,66,,,,,,
183569,EricMaximChoupo-Moting,70,A,189,Right,0,67,67,54,71,52,70,,,,,,
183573,NormanTheuerkauf,65,M,183,Left,0,68,60,67,63,67,64,,,,,,
183574,MaxKruse,71,M,181,Left,0,70,66,70,71,60,63,,,,,,
183578,SörenGonther,62,D,186,Right,0,60,30,33,36,67,67,,,,,,
183580,NilsPetersen,74,A,188,Right,0,69,69,56,67,55,66,,,,,,
183597,AlexanderStolz,68,GK,189,Right,0,,,,,,,74,70,69,64,48,66
183599,TobiasFeisthammel,64,D,188,Right,0,68,35,49,55,66,74,,,,,,
183600,José-AlexIkeng,61,M,187,Right,0,68,43,54,62,67,64,,,,,,
183601,PatrickFabian,57,D,193,Right,1,52,24,41,36,63,61,,,,,,
183606,SlobodanRajković,73,D,191,Left,1,61,33,54,44,78,68,,,,,,
183612,KieranCharnock,60,D,186,Left,0,57,24,27,26,67,67,,,,,,
183614,Fagner,68,D,168,Right,1,85,66,73,76,65,59,,,,,,
183621,AnthonyGriffith,62,M,183,Right,1,67,44,54,56,70,67,,,,,,
183632,RobertTesche,70,M,182,Right,1,68,68,68,72,62,81,,,,,,
183640,ChristianStrohdiek,62,D,192,Right,0,60,21,36,36,68,62,,,,,,
183643,LukasKönigshofer,59,GK,193,Right,0,,,,,,,59,58,56,60,50,58
183644,AlexanderGrünwald,67,M,188,Left,0,69,63,64,67,67,54,,,,,,
183645,ChristianRamsebner,61,D,191,Left,0,55,36,25,38,68,64,,,,,,
183649,SimonHeslop,58,M,180,Right,1,71,37,68,52,50,50,,,,,,
183654,CarlBaker,63,M,188,Right,1,72,60,59,70,44,43,,,,,,
183660,DominiqueSossoMalonga,71,A,186,Right,0,71,68,54,68,56,72,,,,,,
183661,TayfunPektürk,63,A,176,Left,0,73,55,54,68,46,51,,,,,,
183662,ChristopherDrazan,66,M,184,Left,1,86,58,64,67,46,59,,,,,,
183665,BorisProkopič,67,M,182,Right,0,72,61,62,68,50,58,,,,,,
183666,Roberto,75,GK,192,Right,0,,,,,,,82,69,77,74,55,73
183669,MatthiasLindner,58,A,184,Right,0,66,50,55,57,41,52,,,,,,
183671,EmanueleTerranova,62,D,180,Right,0,64,33,48,47,65,66,,,,,,
183681,RobbieWeir,58,M,175,Right,0,65,55,61,57,51,60,,,,,,
183682,AnelHadzic,65,M,184,Left,0,74,56,55,68,66,69,,,,,,
183691,DanielToth,58,M,173,Left,0,73,51,53,59,43,50,,,,,,
183706,MartynWaghorn,66,A,177,Left,0,73,64,59,62,51,66,,,,,,
183711,JordanHenderson,77,M,182,Right,0,77,70,77,78,67,72,,,,,,
183712,SaschaMölders,70,A,187,Left,0,69,65,50,66,52,74,,,,,,
183714,SimonTerodde,64,A,192,Right,0,71,60,48,54,48,70,,,,,,
183715,MichaelKay,61,D,185,Right,0,64,34,58,36,57,60,,,,,,
183720,NickyFeatherstone,63,M,170,Right,1,78,53,61,67,47,56,,,,,,
183736,DirkMarcellis,70,D,180,Right,0,63,36,67,59,71,70,,,,,,
183741,MichaelZullo,63,D,171,Left,1,81,49,60,69,52,64,,,,,,
183765,PatrickKavanagh,58,M,174,Right,0,71,50,55,60,34,51,,,,,,
183774,RyanBennett,65,D,183,Right,0,66,21,43,38,66,78,,,,,,
183780,OliverLancashire,56,D,186,Right,0,52,22,31,26,61,60,,,,,,
183781,AndreasBjelland,68,D,188,Left,0,64,47,59,55,73,72,,,,,,
183784,MilanGajic,59,M,182,Left,0,69,59,61,63,58,55,,,,,,
183793,IhsanPoyraz,58,GK,190,Right,0,,,,,,,60,57,58,57,37,59
183795,GeorgMargreitter,66,D,186,Right,0,63,32,39,50,73,68,,,,,,
183797,VincentMuratori,68,D,180,Left,0,67,26,63,52,67,71,,,,,,
183798,SilvijeČavlina,64,GK,190,Right,1,,,,,,,66,65,60,64,47,61
183800,YohanMollo,75,A,175,Right,1,88,68,70,79,49,65,,,,,,
183811,ModiboMaïga,78,A,185,Left,0,82,73,56,76,53,77,,,,,,
183819,RolfFeltscher,65,D,181,Right,0,69,45,58,55,67,58,,,,,,
183820,MathieuDossevi,67,A,172,Right,0,75,60,62,71,45,57,,,,,,
183826,DanielReiche,61,D,189,Right,0,53,27,38,41,65,65,,,,,,
183847,MandlaMasango,66,M,165,Right,0,72,64,71,71,43,53,,,,,,
183848,OnismorBhasera,57,D,173,Left,1,81,50,61,61,58,55,,,,,,
183853,Aaron,66,A,170,Left,0,74,64,58,69,44,61,,,,,,
183855,AngeloOgbonna,75,D,189,Left,1,82,44,61,49,81,81,,,,,,
183858,RobertoJuárez,62,D,183,Right,0,62,40,56,57,66,55,,,,,,
183865,Thiemo-JeromeKialka,62,A,180,Right,0,70,57,56,64,45,61,,,,,,
183870,AnthonyMounier,78,A,174,Left,1,88,71,75,75,52,60,,,,,,
183871,NicolaiMüller,71,M,173,Right,1,77,60,65,76,38,61,,,,,,
183883,SiphiweTshabalala,73,A,170,Left,1,84,64,69,69,52,50,,,,,,
183887,AlexandreCuvillier,71,M,182,Left,0,67,63,71,73,54,57,,,,,,
183893,ClaudioYacob,77,M,181,Left,0,69,58,64,67,76,76,,,,,,
183895,MaximilianoMoralez,77,M,160,Left,0,77,69,75,82,38,48,,,,,,
183896,DamianEscudero,73,A,176,Left,1,82,61,70,75,54,56,,,,,,
183898,ÁngelDiMaría,84,A,178,Left,1,91,80,77,87,60,68,,,,,,
183899,PabloPiatti,78,M,163,Left,1,90,70,68,84,35,73,,,,,,
183900,DiegoPerotti,79,A,179,Right,1,86,70,71,85,50,60,,,,,,
183905,LudovicGenest,64,A,174,Right,1,82,61,51,62,42,63,,,,,,
183907,JérômeBoateng,78,D,191,Right,1,69,54,74,65,80,78,,,,,,
183908,BilalÇubukçu,64,M,176,Left,0,72,62,60,65,45,54,,,,,,
183909,IbrahimaTraoré,73,M,171,Left,1,87,60,66,79,43,50,,,,,,
183910,KimFalkenberg,64,D,180,Right,1,75,43,60,57,64,67,,,,,,
183916,JérémyPied,75,A,173,Right,0,84,74,70,74,62,63,,,,,,
183920,RichardSukuta-Pasu,67,A,190,Right,0,77,65,54,65,55,65,,,,,,
183926,DamienPlessis,67,M,193,Left,0,59,57,66,64,67,71,,,,,,
183932,RogierMeijer,65,M,186,Right,0,64,58,66,65,62,62,,,,,,
183936,MitchellDonald,66,M,183,Right,0,62,60,64,66,70,59,,,,,,
183937,GregoryvanderWiel,78,D,181,Right,0,85,62,70,74,74,73,,,,,,
183939,JeffreySarpong,73,A,178,Right,1,85,61,72,73,48,56,,,,,,
183940,VurnonAnita,73,M,167,Right,1,84,52,67,71,71,62,,,,,,
183944,FedericoBessone,63,D,179,Left,0,69,46,63,59,63,66,,,,,,
183955,TeddyChevalier,66,A,178,Right,0,80,65,61,65,50,71,,,,,,
183969,JuanDanielForlin,75,D,180,Right,0,69,39,60,47,74,75,,,,,,
183975,Jean-ArmelKana-Biyik,74,D,183,Right,0,55,31,47,45,74,74,,,,,,
183982,NolanRoux,78,A,182,Right,0,82,78,64,70,54,70,,,,,,
183987,StefanoCelozzi,70,D,171,Right,0,72,43,69,74,65,58,,,,,,
183999,AndrejRendla,61,A,188,Right,0,61,60,44,61,46,62,,,,,,
184001,DonnyGorter,66,D,175,Left,0,67,66,68,72,64,65,,,,,,
184010,MohammedAbdellaoue,78,A,182,Left,0,76,76,60,76,58,73,,,,,,
184013,MarvinBartley,62,M,180,Right,1,79,48,61,63,64,63,,,,,,
184027,DaanBovenberg,66,D,183,Right,0,68,49,64,54,66,76,,,,,,
184037,MartinKelly,76,D,191,Right,0,78,45,69,69,77,76,,,,,,
184039,RobbieThrelfall,59,D,183,Left,0,72,46,56,56,58,58,,,,,,
184040,MartinHansen,55,GK,188,Right,1,,,,,,,56,53,65,59,61,52
184042,JamesDayton,70,M,172,Left,1,85,61,62,74,43,55,,,,,,
184055,Ángel,66,M,176,Right,0,57,56,65,65,64,57,,,,,,
184065,SalZizzo,64,M,180,Right,1,75,61,63,66,59,58,,,,,,
184069,SandroWagner,71,A,194,Right,1,65,74,50,62,61,68,,,,,,
184071,RyanKoolwijk,70,M,196,Left,1,41,60,75,65,67,60,,,,,,
184085,VincentNogueira,65,M,170,Right,0,62,40,61,69,46,40,,,,,,
184087,TobyAlderweireld,75,D,186,Right,0,66,62,70,60,76,68,,,,,,
184089,MehdiCarcela-Gonzalez,74,M,175,Left,1,85,71,69,82,45,52,,,,,,
184095,LionelGendarme,49,D,186,Left,0,49,45,51,44,56,48,,,,,,
184099,PieterNys,58,D,180,Right,0,64,32,49,39,61,59,,,,,,
184111,ChristianBentekeLiolo,67,A,192,Right,0,79,61,46,62,60,74,,,,,,
184115,DimitriDaeseleire,64,D,169,Right,0,72,42,61,60,54,68,,,,,,
184120,Bruno,82,M,179,Left,0,66,59,76,76,79,67,,,,,,
184121,SteffenHaas,60,M,183,Right,0,65,50,58,60,63,61,,,,,,
184133,AndréCastro,74,M,175,Right,1,72,66,74,73,68,55,,,,,,
184134,Fernando,79,M,183,Right,1,70,53,74,70,80,74,,,,,,
184144,NicolásGaitán,80,M,173,Left,1,81,75,77,85,47,57,,,,,,
184148,JoCoppens,63,GK,190,Left,1,,,,,,,67,62,65,68,47,57
184151,StefanDeloose,59,GK,191,Right,0,,,,,,,62,61,64,61,56,53
184154,NillDePauw,67,A,180,Right,0,73,63,62,72,52,65,,,,,,
184156,GuillaumeFrançois,65,A,174,Right,0,79,57,56,70,46,56,,,,,,
184158,NathanGoris,52,GK,185,Left,0,,,,,,,56,55,54,49,53,46
184167,AnthonyMoris,55,GK,184,Left,0,,,,,,,59,52,47,62,47,48
184171,KoenWeuts,59,D,186,Left,0,62,35,52,35,66,56,,,,,,
184187,TimothyDurwael,58,D,173,Right,0,72,34,56,41,53,56,,,,,,
184189,JoséGonçalves,63,D,188,Left,0,65,47,58,56,69,71,,,,,,
184200,MarkoArnautovic,75,A,192,Right,0,79,74,65,81,56,70,,,,,,
184202,LeroyGeorge,70,A,176,Left,1,87,64,65,72,52,59,,,,,,
184203,RickVerbeek,62,M,181,Right,1,50,58,66,64,60,64,,,,,,
184217,StephanFlauder,60,GK,197,Right,0,,,,,,,64,58,57,64,50,56
184223,Kike,66,A,169,Right,0,77,57,51,72,52,59,,,,,,
184237,LeroyLabylle,59,M,174,Left,0,73,51,54,66,36,50,,,,,,
184239,NayibLagouireh,64,A,171,Right,1,82,56,49,71,37,64,,,,,,
184242,FunsoOjo,67,M,178,Right,0,72,58,71,71,66,62,,,,,,
184243,QuentinPottiez,63,A,175,Right,1,81,53,53,72,45,60,,,,,,
184249,LukasVanEenoo,64,M,174,Left,0,66,60,60,66,47,55,,,,,,
184252,LucasPratto,75,A,188,Right,0,74,73,56,70,57,81,,,,,,
184255,KolbeinnSigþórsson,74,A,181,Right,1,80,72,55,66,57,77,,,,,,
184261,AlainWiss,61,M,180,Right,0,65,53,56,59,62,63,,,,,,
184267,YacineBrahimi,73,A,175,Left,1,77,69,70,79,42,47,,,,,,
184268,Jean-YvesM'voto,64,D,193,Right,1,74,28,34,27,69,72,,,,,,
184270,GranddiNgoyi,66,M,186,Right,0,70,43,58,59,69,59,,,,,,
184271,YounousseSankharé,69,M,184,Left,0,78,58,66,69,71,63,,,,,,
184273,KevinWolze,65,M,175,Left,0,76,55,62,67,65,65,,,,,,
184274,ChrisBasham,66,M,180,Right,0,69,61,66,61,63,69,,,,,,
184278,JulioNava,66,A,171,Left,1,84,57,64,70,48,56,,,,,,
184282,RobertLainton,63,GK,188,Right,1,,,,,,,65,67,62,69,35,63
184283,Jan-PhilippKalla,64,D,180,Right,0,68,45,59,55,63,67,,,,,,
184285,ChristianSchneuwly,65,M,178,Right,0,68,60,62,65,52,53,,,,,,
184287,MarcoSchönbächler,64,M,171,Right,0,74,46,62,66,37,46,,,,,,
184288,DorianDervite,63,D,192,Right,0,46,34,45,28,68,58,,,,,,
184290,TomášPekhart,72,A,194,Right,1,65,66,47,68,58,74,,,,,,
184300,JaySimpson,67,A,180,Right,0,80,65,45,72,48,67,,,,,,
184301,JayEmmanuel-Thomas,68,A,183,Left,0,78,63,67,71,61,72,,,,,,
184312,JonathanBiabiany,73,M,175,Right,1,96,65,68,74,54,62,,,,,,
184323,JanLecjaks,62,D,180,Left,1,69,56,65,61,58,60,,,,,,
184328,GabrielePerico,70,D,183,Right,0,68,60,63,62,68,65,,,,,,
184331,MichelangeloAlbertazzi,69,D,185,Left,0,64,32,58,47,67,70,,,,,,
184334,Jin-HyungSong,68,M,176,Right,1,81,62,65,68,38,33,,,,,,
184336,KohMyongJin,67,M,185,Left,0,74,63,66,70,66,56,,,,,,
